name,URI,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_info,artist_name,artist_pop,album,track_pop,playlistname,mood,language,category,dc0,dc1,dc2,dc3
Laahe Laahe,spotify:track:6rcTPn1CwOyuskilY12IqL,0.722,0.926,0,-4.685,0.142,0.0484,0.000573,0.261,0.778,100.978,247660,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3AMxH9QIPZbK8ND8C9j4Ss'}, 'followers': {'href': None, 'total': 2522763}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/3AMxH9QIPZbK8ND8C9j4Ss', 'id': '3AMxH9QIPZbK8ND8C9j4Ss', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318df1204b0fad33fa7afe5fd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0218df1204b0fad33fa7afe5fd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485118df1204b0fad33fa7afe5fd', 'width': 64}], 'name': 'Mani Sharma', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss'}",Mani Sharma,57,Acharya,60,Telugu Party Time,Party,te,2,34.30166979860315,14.467765032159207,9.058961723709604,70.59285488991492
Oo Antava Oo Oo Antava,spotify:track:3szxldqiYs7nkvtmooRod8,0.925,0.739,5,-6.724,0.104,0.34,0.0733,0.366,0.508,127.97,223326,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1cNcHeOmjm7yKUYWhrmjMM'}, 'followers': {'href': None, 'total': 4759}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/1cNcHeOmjm7yKUYWhrmjMM', 'id': '1cNcHeOmjm7yKUYWhrmjMM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d1a2f725933f62aeb66c573e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d1a2f725933f62aeb66c573e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d1a2f725933f62aeb66c573e', 'width': 64}], 'name': 'Indravathi Chauhan', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:1cNcHeOmjm7yKUYWhrmjMM'}",Indravathi Chauhan,52,Pushpa - The Rise,71,Telugu Party Time,Party,te,0,7.237934347745341,41.20176521501053,18.176948181479474,43.56031464860717
"Vaasivaadi Tassadiyyaa (From ""Bangarraju"")",spotify:track:75mAnefgaiZMiUeveBLHBP,0.82,0.87,5,-11.063,0.374,0.487,1.26e-06,0.304,0.685,90.067,232500,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/05ppw2jwDfW9zo4mj6HNXp'}, 'followers': {'href': None, 'total': 583721}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/05ppw2jwDfW9zo4mj6HNXp', 'id': '05ppw2jwDfW9zo4mj6HNXp', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732d748ba3399f16d3475519f4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022d748ba3399f16d3475519f4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512d748ba3399f16d3475519f4', 'width': 64}], 'name': 'Anup Rubens', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:05ppw2jwDfW9zo4mj6HNXp'}",Anup Rubens,52,"Vaasivaadi Tassadiyyaa (From ""Bangarraju"")",52,Telugu Party Time,Party,te,1,45.30758000833752,4.963320362294684,20.203160770928775,81.5559647836281
Master Coming,spotify:track:7LSlA4HRXqhJJeQjq3Hm4R,0.676,0.946,7,-3.181,0.237,0.281,0.639,0.0454,0.519,82.464,228258,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'followers': {'href': None, 'total': 10117804}, 'genres': ['desi hip hop', 'filmi', 'tamil hip hop'], 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb53defb703e917e62b55ee8ed', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517453defb703e917e62b55ee8ed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17853defb703e917e62b55ee8ed', 'width': 160}], 'name': 'Anirudh Ravichander', 'popularity': 80, 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}",Anirudh Ravichander,80,Master (Telugu) [Original Motion Picture Soundtrack],55,Telugu Party Time,Party,te,1,52.877219692735,6.062645131554522,27.568226316835474,89.15285526732345
Dimaak Kharaab,spotify:track:2xr3uvrbq6OKCUX2puxj8q,0.555,0.834,7,-6.084,0.315,0.0439,1.05e-05,0.0448,0.709,82.484,280000,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3MVZmcDNyoI81ZmAu0YiF7'}, 'followers': {'href': None, 'total': 40798}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/3MVZmcDNyoI81ZmAu0YiF7', 'id': '3MVZmcDNyoI81ZmAu0YiF7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba669e7ee339c864991ade5f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a669e7ee339c864991ade5f9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a669e7ee339c864991ade5f9', 'width': 160}], 'name': 'Keerthana Sharma', 'popularity': 40, 'type': 'artist', 'uri': 'spotify:artist:3MVZmcDNyoI81ZmAu0YiF7'}",Keerthana Sharma,40,"Dimaak Kharaab (From ""Ismart Shankar"")",53,Telugu Party Time,Party,te,1,52.72166834959492,4.51546435352567,27.32182128469958,89.04996458208922
"Jai Balayya (From ""Akhanda"")",spotify:track:4cr8SYiRGQ533WZNQkcoBS,0.764,0.91,2,-6.103,0.121,0.597,6.25e-06,0.197,0.837,127.997,264107,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5qhGpFQDS0CHw4cKeCzaai'}, 'followers': {'href': None, 'total': 1010183}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/5qhGpFQDS0CHw4cKeCzaai', 'id': '5qhGpFQDS0CHw4cKeCzaai', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbd1aec02ca5d44d2e3ef551b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bd1aec02ca5d44d2e3ef551b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bd1aec02ca5d44d2e3ef551b', 'width': 160}], 'name': 'Geetha Madhuri', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:5qhGpFQDS0CHw4cKeCzaai'}",Geetha Madhuri,53,"Jai Balayya (From ""Akhanda"")",55,Telugu Party Time,Party,te,0,7.272956854830521,41.24444952063599,18.217777179773307,43.544222812481955
Saana Kastam,spotify:track:6GbObXudr6oFWk8FdHHLeh,0.579,0.67,8,-9.583,0.173,0.158,0.00445,0.598,0.564,137.908,244188,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2OrTfOi3k8VMFLuvC527bB'}, 'followers': {'href': None, 'total': 234354}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/2OrTfOi3k8VMFLuvC527bB', 'id': '2OrTfOi3k8VMFLuvC527bB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a19586c392bc5bd7bcb69d09', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a19586c392bc5bd7bcb69d09', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a19586c392bc5bd7bcb69d09', 'width': 64}], 'name': 'L. V. Revanth', 'popularity': 49, 'type': 'artist', 'uri': 'spotify:artist:2OrTfOi3k8VMFLuvC527bB'}",L. V. Revanth,49,Acharya,57,Telugu Party Time,Party,te,0,3.719304494168566,51.18130031924777,28.259565083164965,33.70931488162473
"Mass Biriyani (From ""Krack"")",spotify:track:1z3tN40wH9dixW1aSaRDd5,0.816,0.941,1,-4.777,0.0621,0.555,0.000189,0.0541,0.864,128.066,238231,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP'}, 'followers': {'href': None, 'total': 423531}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/5a2WF7juQ5oilpZCqikRtP', 'id': '5a2WF7juQ5oilpZCqikRtP', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6e3f043605bb1e1fd082aae8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746e3f043605bb1e1fd082aae8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786e3f043605bb1e1fd082aae8', 'width': 160}], 'name': 'Rahul Nambiar', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:5a2WF7juQ5oilpZCqikRtP'}",Rahul Nambiar,52,"Mass Biriyani (From ""Krack"")",48,Telugu Party Time,Party,te,0,7.497154110873557,41.376141217281585,18.379938761971662,43.52719005125413
Bujji,spotify:track:08aR9sL8GoaW1IdzHM6Z7n,0.888,0.816,10,-3.714,0.123,0.0641,0.000124,0.402,0.93,117.95,267203,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5FVBduYaeVBb6JIghza7v6'}, 'followers': {'href': None, 'total': 953756}, 'genres': ['filmi', 'tamil pop'], 'href': 'https://api.spotify.com/v1/artists/5FVBduYaeVBb6JIghza7v6', 'id': '5FVBduYaeVBb6JIghza7v6', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba52538772891f66547e1ebc3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a52538772891f66547e1ebc3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a52538772891f66547e1ebc3', 'width': 160}], 'name': 'Santhosh Narayanan', 'popularity': 64, 'type': 'artist', 'uri': 'spotify:artist:5FVBduYaeVBb6JIghza7v6'}",Santhosh Narayanan,64,Jagame Thandhiram (Telugu) [Original Motion Picture Soundtrack],40,Telugu Party Time,Party,te,2,17.573225978116326,31.396519536808867,8.706540414979381,53.68897316569403
"Bhalegundi Baalaa (From ""Sreekaram"")",spotify:track:3S1bUkPhTRTNkSCxhkUgP0,0.743,0.81,7,-10.2,0.0578,0.504,0.000175,0.0683,0.634,96.992,268296,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0WiZi3Q419nMpAQEqfBCbk'}, 'followers': {'href': None, 'total': 768096}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/0WiZi3Q419nMpAQEqfBCbk', 'id': '0WiZi3Q419nMpAQEqfBCbk', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb86d311f84a0fbaaedeefd640', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517486d311f84a0fbaaedeefd640', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17886d311f84a0fbaaedeefd640', 'width': 160}], 'name': 'Mickey J. Meyer', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:0WiZi3Q419nMpAQEqfBCbk'}",Mickey J. Meyer,53,"Bhalegundi Baalaa (From ""Sreekaram"")",53,Telugu Party Time,Party,te,1,38.332796979126236,10.602695985564232,13.267800489955583,74.59847405191383
Bujjulu Bujjulu,spotify:track:31NymtGVu5wUjUzvaJaF9y,0.763,0.854,7,-4.029,0.248,0.564,3.02e-05,0.318,0.932,173.851,237132,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/12l1SqSNsg2mI2IcXpPWjR'}, 'followers': {'href': None, 'total': 1162987}, 'genres': ['classic tollywood'], 'href': 'https://api.spotify.com/v1/artists/12l1SqSNsg2mI2IcXpPWjR', 'id': '12l1SqSNsg2mI2IcXpPWjR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfc6d194a99154edc35330020', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fc6d194a99154edc35330020', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fc6d194a99154edc35330020', 'width': 160}], 'name': 'M. M. Keeravani', 'popularity': 63, 'type': 'artist', 'uri': 'spotify:artist:12l1SqSNsg2mI2IcXpPWjR'}",M. M. Keeravani,63,Pelli SandaD,46,Telugu Party Time,Party,te,3,38.777403432066464,87.1419464323552,64.11477172671889,3.907921883868488
"Mandhuloda (From ""Sridevi Soda Center"")",spotify:track:1Tr1i7e3uffAc9PBi7FZqg,0.703,0.925,10,-4.253,0.148,0.107,0.00178,0.243,0.937,92.045,243261,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3AMxH9QIPZbK8ND8C9j4Ss'}, 'followers': {'href': None, 'total': 2522763}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/3AMxH9QIPZbK8ND8C9j4Ss', 'id': '3AMxH9QIPZbK8ND8C9j4Ss', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318df1204b0fad33fa7afe5fd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0218df1204b0fad33fa7afe5fd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485118df1204b0fad33fa7afe5fd', 'width': 64}], 'name': 'Mani Sharma', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:3AMxH9QIPZbK8ND8C9j4Ss'}",Mani Sharma,57,"Mandhuloda (From ""Sridevi Soda Center"")",51,Telugu Party Time,Party,te,1,43.24352715337917,6.159354178902613,17.927155862148833,79.53563599017158
Jwala Reddy,spotify:track:3sJsBrmu3pVEbxSW5vMQoi,0.719,0.992,1,-1.255,0.278,0.195,9.01e-05,0.401,0.596,144.979,245735,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0gXtTHD29pO85I6glSfzDD'}, 'followers': {'href': None, 'total': 27615}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/0gXtTHD29pO85I6glSfzDD', 'id': '0gXtTHD29pO85I6glSfzDD', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a7b2236569d684dbdafca8c2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a7b2236569d684dbdafca8c2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a7b2236569d684dbdafca8c2', 'width': 64}], 'name': 'Shankar Babu', 'popularity': 31, 'type': 'artist', 'uri': 'spotify:artist:0gXtTHD29pO85I6glSfzDD'}",Shankar Babu,31,Seetimaarr,47,Telugu Party Time,Party,te,0,11.380561343411078,58.52739287848021,35.608919573034505,27.193042640998417
"Bad Boy (From ""Saaho"")",spotify:track:07CVvNMGywbXhQRs6E7fbx,0.905,0.85,10,-4.83,0.173,0.203,0.0443,0.0878,0.631,105.027,177762,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1'}, 'followers': {'href': None, 'total': 18797372}, 'genres': ['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/0y59o4v8uw5crbN9M3JiL1', 'id': '0y59o4v8uw5crbN9M3JiL1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb65c4852dfd1db12654bdf188', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517465c4852dfd1db12654bdf188', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17865c4852dfd1db12654bdf188', 'width': 160}], 'name': 'Badshah', 'popularity': 72, 'type': 'artist', 'uri': 'spotify:artist:0y59o4v8uw5crbN9M3JiL1'}",Badshah,72,"Bad Boy (From ""Saaho"")",51,Telugu Party Time,Party,te,2,30.25160868209466,18.43522193871616,5.138550319981742,66.5408762709233
"Bhoom Bhaddhal (From ""Krack"")",spotify:track:6pM9FJtp8Bc3bEacpqbcCH,0.508,0.983,2,-3.576,0.245,0.538,2.97e-05,0.0695,0.589,79.927,262090,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1pDF5UltcypyatITA3Pduo'}, 'followers': {'href': None, 'total': 368982}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/1pDF5UltcypyatITA3Pduo', 'id': '1pDF5UltcypyatITA3Pduo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe86b5635656dcd90d09eda36', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e86b5635656dcd90d09eda36', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e86b5635656dcd90d09eda36', 'width': 160}], 'name': 'Mangli', 'popularity': 55, 'type': 'artist', 'uri': 'spotify:artist:1pDF5UltcypyatITA3Pduo'}",Mangli,55,"Bhoom Bhaddhal (From ""Krack"")",53,Telugu Party Time,Party,te,1,55.37845008936931,7.844617992022547,30.036206844483043,91.66904858007754
Nakkileesu Golusu - Telugu,spotify:track:1VIaSk3fxqHAqsl25142Z6,0.75,0.898,4,-8.868,0.093,0.193,0.000198,0.082,0.846,87.04,236897,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/27UbUuYAM8Hc1BZKlydOB0'}, 'followers': {'href': None, 'total': 392175}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/27UbUuYAM8Hc1BZKlydOB0', 'id': '27UbUuYAM8Hc1BZKlydOB0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb8f0e61a3a24bd614654cdd3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b8f0e61a3a24bd614654cdd3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b8f0e61a3a24bd614654cdd3', 'width': 160}], 'name': 'Raghu Kunche', 'popularity': 45, 'type': 'artist', 'uri': 'spotify:artist:27UbUuYAM8Hc1BZKlydOB0'}",Raghu Kunche,45,Palasa 1978,53,Telugu Party Time,Party,te,1,48.190653655143436,1.599052697605788,22.85822917587246,84.5059520055443
"Muqabla (From ""Street Dancer 3D"") [Telugu]",spotify:track:5LWtYEKVLEpk4FBdGhZKxy,0.821,0.907,0,-3.067,0.104,0.0207,2.31e-05,0.364,0.486,120.061,176477,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4RlnRVxKm3jnUzOP4czbIK'}, 'followers': {'href': None, 'total': 11299}, 'genres': ['modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4RlnRVxKm3jnUzOP4czbIK', 'id': '4RlnRVxKm3jnUzOP4czbIK', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb430047dc4f378f7111022759', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174430047dc4f378f7111022759', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178430047dc4f378f7111022759', 'width': 160}], 'name': 'Yash Narvekar', 'popularity': 50, 'type': 'artist', 'uri': 'spotify:artist:4RlnRVxKm3jnUzOP4czbIK'}",Yash Narvekar,50,"Muqabla (From ""Street Dancer 3D"") [Telugu]",42,Telugu Party Time,Party,te,2,15.656421438637134,33.568761956725076,10.90587022422815,51.6282730588322
"Dinchak (From ""Red"")",spotify:track:0iT2FnhutL3yJh7DXy1SOG,0.853,0.863,0,-4.456,0.22,0.136,1.95e-05,0.0465,0.645,145.0,319089,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3MVZmcDNyoI81ZmAu0YiF7'}, 'followers': {'href': None, 'total': 40798}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/3MVZmcDNyoI81ZmAu0YiF7', 'id': '3MVZmcDNyoI81ZmAu0YiF7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba669e7ee339c864991ade5f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a669e7ee339c864991ade5f9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a669e7ee339c864991ade5f9', 'width': 160}], 'name': 'Keerthana Sharma', 'popularity': 40, 'type': 'artist', 'uri': 'spotify:artist:3MVZmcDNyoI81ZmAu0YiF7'}",Keerthana Sharma,40,"Dinchak (From ""Red"")",49,Telugu Party Time,Party,te,0,10.150902462576534,58.300399370816116,35.27991613758377,26.66509929690224
Whattey Beauty - Telugu,spotify:track:3KUD3u6xFEIewEQVppwXbH,0.908,0.895,2,-3.161,0.0826,0.317,5.15e-05,0.142,0.794,120.776,234783,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5DxwUWyGp1uejyE80iJcn0'}, 'followers': {'href': None, 'total': 284586}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/5DxwUWyGp1uejyE80iJcn0', 'id': '5DxwUWyGp1uejyE80iJcn0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd524a16fa2ee73856511c09b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d524a16fa2ee73856511c09b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d524a16fa2ee73856511c09b', 'width': 160}], 'name': 'Dhanunjay Seepana', 'popularity': 46, 'type': 'artist', 'uri': 'spotify:artist:5DxwUWyGp1uejyE80iJcn0'}",Dhanunjay Seepana,46,Bheeshma,48,Telugu Party Time,Party,te,2,14.9398919200613,34.26534511055163,11.549865383056254,50.907781066272925
Private Party,spotify:track:55lcV76gPJUqAnHj3Z9xRd,0.715,0.935,8,-5.656,0.0384,0.559,0.00344,0.138,0.904,127.993,263440,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7bxJB2vrMkzPAHRBLhaeiL'}, 'followers': {'href': None, 'total': 2000}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7bxJB2vrMkzPAHRBLhaeiL', 'id': '7bxJB2vrMkzPAHRBLhaeiL', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a2e01a5b7aac8ae7be214181', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a2e01a5b7aac8ae7be214181', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a2e01a5b7aac8ae7be214181', 'width': 64}], 'name': 'M.C. Vickey', 'popularity': 32, 'type': 'artist', 'uri': 'spotify:artist:7bxJB2vrMkzPAHRBLhaeiL'}",M.C. Vickey,32,Sarrainodu,49,Telugu Party Time,Party,te,0,7.350495942399451,41.25715488222309,18.23525051361449,43.56136685446505
Alludu Adhurs,spotify:track:5nP5Y7qkiiWi70QueS3qF8,0.8,0.773,10,-8.459,0.187,0.394,0.00131,0.0705,0.802,103.911,241300,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sSzCxHtgL82pYDvx2QyEU'}, 'followers': {'href': None, 'total': 5130584}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/5sSzCxHtgL82pYDvx2QyEU', 'id': '5sSzCxHtgL82pYDvx2QyEU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebae16bbb67ebe5b65d00875b5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ae16bbb67ebe5b65d00875b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ae16bbb67ebe5b65d00875b5', 'width': 160}], 'name': 'Devi Sri Prasad', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:5sSzCxHtgL82pYDvx2QyEU'}",Devi Sri Prasad,68,Alludu Adhurs,37,Telugu Party Time,Party,te,2,31.316824317778455,17.17441555556088,6.140048448814055,67.62981507717383
Karabuu,spotify:track:72kffDCIjOzXJE6FNxbWgX,0.833,0.899,9,-4.074,0.342,0.0898,0.0,0.184,0.635,138.038,225801,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om'}, 'followers': {'href': None, 'total': 440305}, 'genres': ['tollywood'], 'href': 'https://api.spotify.com/v1/artists/6LWyVEIBnx7MoRBhQxu9om', 'id': '6LWyVEIBnx7MoRBhQxu9om', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb439ae2d0bb4ac04b74af8421', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174439ae2d0bb4ac04b74af8421', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178439ae2d0bb4ac04b74af8421', 'width': 160}], 'name': 'Anurag Kulkarni', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:6LWyVEIBnx7MoRBhQxu9om'}",Anurag Kulkarni,62,Pogaru,46,Telugu Party Time,Party,te,0,4.146164390733767,51.37263833944039,28.370731464331808,33.63196176364876
Pilla Picture Perfect,spotify:track:3na6VGHw5UrfEUHeHdAN6m,0.806,0.736,5,-5.219,0.0525,0.264,0.00788,0.118,0.939,122.992,214634,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tPQOjkxO3mrYrrgkTeXgH'}, 'followers': {'href': None, 'total': 139965}, 'genres': ['desi pop', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/3tPQOjkxO3mrYrrgkTeXgH', 'id': '3tPQOjkxO3mrYrrgkTeXgH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5328de055afe34eccf1faeba', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745328de055afe34eccf1faeba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785328de055afe34eccf1faeba', 'width': 160}], 'name': 'Nikhita Gandhi', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:3tPQOjkxO3mrYrrgkTeXgH'}",Nikhita Gandhi,67,Ranarangam,46,Telugu Party Time,Party,te,0,12.346478664402014,36.28485125652417,13.288009949940037,48.574650628604665
